"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
319,53.61,"west coast","evening",0.81,0.,0,5,"night owl","martial arts",3,"sophomore"
320,65.73,"west coast","evening",0.73,0.91,9,5,"early bird","frisbee",7,"frosh"
321,33.06,"west coast","noon",0.,0.56,10,4,"night owl","basketball",3,"frosh"
322,55.34,"west coast","noon",0.85,0.96,4,3,"night owl","baseball",4,"junior"
323,13.41,"west coast","noon",0.,0.02,5,12,"night owl","table tennis",2,"frosh"
324,31.57,"west coast","noon",0.3,0.8200000000000001,7,10,"night owl","table tennis",3,"senior"
325,76.62,"west coast","noon",0.8200000000000001,1.,7,10,"night owl","frisbee",4,"sophomore"
326,33.59,"west coast","noon",0.04,0.91,8,9,"night owl","baseball",4,"sophomore"
327,44.660000000000004,"west coast","noon",0.88,0.04,6,9,"early bird","table tennis",5,"sophomore"
328,52.160000000000004,"west coast","noon",0.47000000000000003,1.,6,8,"night owl","football",3,"sophomore"
329,62.28,"west coast","noon",1.,0.9500000000000001,5,10,"night owl","football",3,"senior"
330,34.31,"west coast","noon",1.,0.01,8,12,"night owl","football",3,"senior"
331,11.8,"west coast","noon",0.11,0.73,8,12,"night owl","gymnastics",3,"junior"
332,36.480000000000004,"west coast","noon",0.5700000000000001,0.96,0,2,"night owl","basketball",3,"junior"
333,5.78,"west coast","noon",0.47000000000000003,0.04,5,8,"early bird","gymnastics",4,"junior"
334,54.15,"west coast","noon",0.93,0.05,10,9,"early bird","martial arts",4,"sophomore"
335,9.39,"west coast","noon",0.,0.39,8,2,"night owl","gymnastics",4,"frosh"
336,8.620000000000001,"west coast","noon",0.08,0.13,4,12,"night owl","curling",2,"sophomore"
337,13.67,"west coast","noon",0.54,0.27,1,0,"night owl","baseball",5,"frosh"
338,52.660000000000004,"west coast","noon",1.,0.5700000000000001,10,7,"early bird","baseball",2,"senior"
339,71.07000000000001,"west coast","noon",1.,0.9400000000000001,9,7,"night owl","table tennis",3,"junior"
340,66.6,"west coast","noon",0.97,0.85,9,10,"night owl","frisbee",3,"junior"
341,33.32,"west coast","evening",0.04,0.9500000000000001,3,7,"early bird","basketball",5,"junior"
342,19.64,"west coast","evening",0.,0.,0,6,"night owl","table tennis",5,"sophomore"
343,46.550000000000004,"west coast","evening",0.13,0.88,8,10,"night owl","martial arts",4,"sophomore"
344,92.26,"west coast","evening",1.,1.,8,4,"night owl","basketball",4,"junior"
345,77.44,"west coast","evening",0.97,0.97,2,8,"night owl","frisbee",5,"sophomore"
346,47.12,"west coast","evening",0.47000000000000003,0.84,6,5,"night owl","baseball",4,"junior"
347,40.03,"west coast","evening",0.49,0.13,6,0,"night owl","football",4,"sophomore"
348,63.56,"west coast","evening",1.,0.9,0,11,"night owl","curling",7,"senior"
349,72.28,"west coast","evening",1.,0.9500000000000001,9,1,"early bird","basketball",3,"senior"
350,45.34,"west coast","evening",0.78,0.18,4,5,"night owl","baseball",4,"sophomore"
351,39.83,"west coast","evening",0.06,1.,9,1,"night owl","curling",3,"sophomore"
352,39.65,"west coast","evening",1.,0.15,1,6,"night owl","table tennis",4,"sophomore"
353,4.5,"west coast","evening",0.,0.08,9,0,"night owl","baseball",3,"sophomore"
354,39.550000000000004,"west coast","evening",0.08,1.,2,12,"night owl","frisbee",4,"junior"
355,40.85,"west coast","evening",0.46,0.71,9,12,"night owl","football",4,"junior"
356,19.42,"west coast","evening",0.07,0.,4,4,"night owl","curling",3,"sophomore"
357,24.92,"west coast","evening",0.,1.,1,11,"night owl","baseball",4,"frosh"
358,25.13,"west coast","evening",0.,0.04,8,2,"night owl","curling",3,"frosh"
359,84.38,"west coast","evening",1.,1.,6,7,"night owl","martial arts",2,"senior"
360,19.92,"west coast","evening",0.03,0.,4,2,"night owl","frisbee",6,"frosh"
361,89.87,"west coast","evening",1.,1.,7,11,"night owl","frisbee",3,"frosh"
362,69.06,"west coast","evening",0.76,1.,1,1,"night owl","martial arts",6,"junior"
363,42.050000000000004,"west coast","evening",0.02,0.,5,12,"night owl","frisbee",2,"junior"
364,34.18,"west coast","evening",0.02,0.,0,5,"night owl","gymnastics",6,"frosh"
365,34.64,"west coast","evening",0.23,0.66,3,11,"early bird","martial arts",2,"sophomore"
366,48.89,"west coast","evening",0.35000000000000003,0.8200000000000001,5,11,"night owl","frisbee",4,"junior"
367,79.16,"west coast","evening",0.98,1.,3,6,"night owl","martial arts",5,"senior"
368,46.83,"west coast","evening",0.43,0.9,1,12,"night owl","curling",3,"senior"
369,54.75,"west coast","evening",0.93,0.61,2,8,"night owl","table tennis",5,"sophomore"
370,29.04,"west coast","evening",0.02,0.06,4,0,"night owl","football",3,"sophomore"
371,73.60000000000001,"west coast","evening",1.,0.92,8,8,"night owl","curling",3,"sophomore"
372,71.69,"west coast","evening",1.,1.,9,12,"early bird","football",4,"junior"
373,42.160000000000004,"west coast","evening",1.,0.,6,4,"night owl","table tennis",3,"sophomore"
374,46.56,"west coast","evening",1.,0.54,4,10,"night owl","baseball",3,"sophomore"
375,16.,"west coast","evening",0.,1.,5,12,"night owl","gymnastics",5,"frosh"
376,3.73,"west coast","evening",0.38,0.03,0,7,"night owl","football",4,"junior"
377,15.31,"west coast","evening",0.88,0.05,3,2,"night owl","curling",4,"frosh"
378,43.49,"west coast","evening",0.6900000000000001,0.8,2,11,"night owl","baseball",4,"junior"
379,4.62,"west coast","evening",0.09,0.,0,12,"night owl","curling",4,"sophomore"
380,86.60000000000001,"west coast","evening",1.,1.,10,10,"night owl","curling",3,"junior"
381,0.,"west coast","noon",0.03,0.,3,1,"night owl","football",3,"senior"
382,62.46,"west coast","noon",1.,1.,2,11,"early bird","table tennis",5,"senior"
383,42.04,"west coast","noon",0.17,1.,2,6,"night owl","curling",3,"senior"
384,42.37,"west coast","noon",0.77,0.,5,5,"night owl","baseball",3,"junior"
385,42.45,"west coast","noon",0.87,0.,8,10,"night owl","table tennis",5,"frosh"
386,52.47,"west coast","noon",0.66,0.91,7,12,"night owl","football",3,"senior"
387,39.4,"west coast","noon",0.87,0.,3,7,"night owl","martial arts",3,"senior"
388,35.11,"west coast","noon",0.68,0.06,8,2,"early bird","football",5,"frosh"
389,37.,"west coast","noon",0.59,0.24,6,8,"early bird","football",5,"frosh"
390,46.18,"west coast","noon",0.32,1.,6,3,"night owl","curling",2,"senior"
391,39.67,"west coast","noon",0.12,0.78,0,6,"night owl","martial arts",3,"sophomore"
392,57.69,"west coast","noon",1.,0.9,3,3,"early bird","basketball",5,"senior"
393,37.74,"west coast","noon",0.13,1.,3,6,"night owl","martial arts",7,"frosh"
394,32.34,"west coast","noon",0.9,0.25,6,9,"night owl","football",4,"junior"
395,19.46,"west coast","noon",0.,0.08,3,5,"early bird","frisbee",4,"junior"
396,46.65,"west coast","noon",0.47000000000000003,1.,5,0,"night owl","football",3,"junior"
397,38.39,"west coast","noon",0.87,0.02,9,2,"night owl","gymnastics",4,"frosh"
398,31.51,"west coast","noon",0.74,0.13,9,11,"night owl","table tennis",4,"sophomore"
399,42.74,"west coast","noon",1.,0.06,6,10,"night owl","frisbee",2,"senior"
400,23.17,"west coast","noon",0.15,0.86,2,3,"night owl","table tennis",2,"senior"
401,27.02,"west coast","noon",0.09,0.,4,5,"night owl","table tennis",4,"frosh"
402,53.97,"west coast","noon",0.8,0.71,8,10,"night owl","football",2,"junior"
403,46.26,"west coast","noon",0.07,1.,8,8,"night owl","baseball",2,"senior"
404,15.030000000000001,"west coast","noon",0.,0.32,4,10,"night owl","frisbee",4,"senior"
405,29.66,"west coast","noon",0.16,0.,2,4,"night owl","martial arts",3,"sophomore"
406,6.47,"west coast","noon",0.,0.22,6,11,"early bird","baseball",3,"junior"
407,46.49,"west coast","noon",1.,0.41000000000000003,4,6,"night owl","frisbee",5,"senior"
408,46.550000000000004,"west coast","noon",0.8200000000000001,0.59,3,5,"night owl","basketball",4,"frosh"
409,31.43,"west coast","noon",0.97,0.,8,5,"night owl","table tennis",2,"senior"
410,68.98,"west coast","noon",1.,0.9400000000000001,6,12,"night owl","frisbee",2,"senior"
411,27.52,"west coast","noon",0.02,0.96,4,11,"night owl","baseball",7,"junior"
412,28.28,"west coast","noon",0.37,0.9400000000000001,1,10,"early bird","curling",5,"junior"
413,60.660000000000004,"west coast","noon",0.64,0.96,8,7,"night owl","table tennis",3,"junior"
414,56.42,"west coast","noon",1.,1.,3,2,"night owl","football",4,"sophomore"
415,77.84,"west coast","noon",1.,1.,10,11,"night owl","gymnastics",7,"senior"
416,39.410000000000004,"west coast","noon",0.79,0.85,4,2,"early bird","table tennis",7,"sophomore"
417,33.62,"west coast","noon",0.,0.23,9,7,"night owl","curling",4,"senior"
418,32.22,"west coast","noon",0.98,0.,7,5,"night owl","football",5,"sophomore"
419,15.200000000000001,"west coast","noon",0.,0.89,0,3,"night owl","football",3,"frosh"
420,15.35,"west coast","noon",0.,0.13,10,2,"night owl","basketball",6,"sophomore"
421,62.54,"west coast","noon",0.9500000000000001,0.75,4,12,"night owl","martial arts",1,"senior"
422,26.14,"west coast","noon",0.,0.02,8,6,"night owl","baseball",3,"sophomore"
423,33.15,"west coast","noon",0.12,0.59,6,12,"night owl","martial arts",3,"junior"
424,34.69,"west coast","noon",0.02,0.91,2,8,"early bird","frisbee",3,"junior"
425,40.96,"west coast","noon",0.,0.6,7,6,"early bird","baseball",6,"sophomore"
426,41.54,"west coast","noon",0.96,0.21,5,3,"night owl","table tennis",4,"senior"
427,34.02,"west coast","noon",0.9500000000000001,0.07,1,11,"night owl","curling",7,"junior"
428,61.160000000000004,"west coast","noon",1.,0.91,5,5,"night owl","table tennis",7,"senior"
429,33.25,"west coast","noon",0.54,0.,1,0,"night owl","gymnastics",3,"junior"
430,56.85,"west coast","noon",0.91,0.79,3,6,"night owl","curling",5,"junior"
431,9.870000000000001,"west coast","evening",0.,0.1,1,0,"night owl","frisbee",4,"frosh"
432,25.05,"west coast","evening",0.26,0.35000000000000003,2,9,"night owl","frisbee",5,"senior"
433,29.990000000000002,"west coast","evening",0.,0.79,2,6,"night owl","table tennis",3,"sophomore"
434,40.87,"west coast","evening",1.,0.53,0,5,"night owl","curling",6,"frosh"
435,35.050000000000004,"west coast","evening",0.71,0.2,6,4,"night owl","baseball",5,"junior"
436,42.49,"west coast","evening",0.42,1.,1,11,"night owl","baseball",3,"senior"
437,26.95,"west coast","evening",0.,0.11,7,6,"night owl","football",6,"sophomore"
438,39.45,"west coast","evening",0.41000000000000003,0.,10,9,"night owl","football",3,"senior"
439,57.76,"west coast","evening",1.,0.,7,10,"night owl","frisbee",2,"senior"
440,64.93,"west coast","evening",0.5,1.,8,12,"night owl","football",4,"junior"
441,75.77,"west coast","evening",1.,1.,2,11,"night owl","curling",3,"senior"
442,90.53,"west coast","evening",1.,1.,10,5,"night owl","curling",4,"junior"
443,43.92,"west coast","evening",0.65,0.,9,4,"night owl","baseball",5,"frosh"
444,27.79,"west coast","evening",0.,0.1,10,6,"early bird","table tennis",5,"frosh"
445,25.98,"west coast","evening",1.,0.09,5,2,"early bird","table tennis",3,"sophomore"
446,49.97,"west coast","evening",0.66,1.,3,1,"night owl","football",6,"sophomore"
447,34.28,"west coast","evening",0.01,1.,3,2,"night owl","martial arts",5,"sophomore"
448,19.400000000000002,"west coast","evening",0.,0.11,2,2,"night owl","gymnastics",3,"frosh"
449,79.54,"west coast","evening",0.59,1.,10,7,"night owl","gymnastics",3,"junior"
450,41.58,"west coast","evening",0.98,0.06,8,2,"night owl","baseball",2,"junior"
451,0.,"west coast","noon",0.05,0.,0,3,"night owl","gymnastics",7,"sophomore"
452,22.400000000000002,"west coast","noon",0.,0.88,3,5,"night owl","martial arts",3,"junior"
453,40.94,"west coast","noon",1.,0.05,8,10,"night owl","baseball",6,"frosh"
454,24.2,"west coast","noon",0.27,0.11,4,6,"night owl","curling",5,"junior"
455,30.17,"west coast","noon",1.,0.,5,8,"night owl","table tennis",5,"sophomore"
456,38.87,"west coast","noon",0.91,0.41000000000000003,3,10,"night owl","basketball",3,"sophomore"
457,38.36,"west coast","noon",0.,0.91,7,8,"night owl","martial arts",2,"sophomore"
458,5.41,"west coast","noon",0.16,0.34,4,0,"early bird","martial arts",4,"junior"
459,36.92,"west coast","noon",0.1,1.,4,4,"night owl","baseball",3,"frosh"
460,37.03,"west coast","noon",0.84,0.64,5,10,"night owl","curling",4,"sophomore"
461,62.52,"west coast","noon",1.,0.81,8,4,"early bird","frisbee",3,"senior"
462,48.300000000000004,"west coast","noon",0.76,1.,3,0,"early bird","table tennis",4,"junior"
463,22.900000000000002,"west coast","noon",0.39,0.55,4,5,"night owl","martial arts",4,"sophomore"
464,70.34,"west coast","noon",1.,0.85,9,7,"night owl","basketball",3,"junior"
465,14.93,"west coast","noon",0.02,0.75,2,4,"night owl","football",5,"junior"
466,29.11,"west coast","noon",0.89,0.23,7,0,"night owl","table tennis",2,"senior"
467,5.51,"west coast","noon",0.,0.45,4,3,"night owl","gymnastics",4,"sophomore"
468,23.29,"west coast","noon",0.67,0.18,0,3,"night owl","curling",7,"sophomore"
469,0.,"west coast","noon",0.04,0.36,7,12,"night owl","table tennis",5,"frosh"
470,39.46,"west coast","noon",0.28,0.21,3,6,"night owl","curling",7,"sophomore"
471,13.84,"west coast","noon",0.,0.8200000000000001,1,4,"night owl","table tennis",4,"frosh"
472,24.54,"west coast","noon",0.46,0.,9,0,"early bird","frisbee",3,"junior"
473,35.74,"west coast","noon",0.78,0.26,10,9,"night owl","table tennis",5,"senior"
474,38.56,"west coast","noon",0.63,0.,6,12,"night owl","martial arts",2,"sophomore"
475,45.46,"west coast","noon",1.,0.,3,9,"night owl","martial arts",4,"sophomore"
476,7.13,"west coast","noon",0.02,0.36,1,0,"night owl","football",4,"junior"
477,27.330000000000002,"west coast","noon",0.73,0.,2,7,"night owl","baseball",4,"sophomore"
478,23.95,"west coast","noon",0.16,0.,2,6,"early bird","football",3,"sophomore"
479,18.84,"west coast","noon",0.18,0.13,6,10,"night owl","curling",3,"junior"
480,22.400000000000002,"west coast","noon",0.,0.77,4,9,"early bird","gymnastics",5,"senior"
481,7.51,"west coast","noon",0.11,0.33,1,4,"night owl","martial arts",1,"sophomore"
482,0.,"west coast","noon",0.16,0.,4,9,"night owl","football",4,"senior"
483,19.3,"west coast","noon",0.09,1.,2,4,"night owl","basketball",3,"sophomore"
484,6.8500000000000005,"west coast","noon",0.,0.88,7,11,"night owl","curling",3,"junior"
485,0.,"west coast","noon",0.04,0.35000000000000003,8,3,"night owl","gymnastics",4,"sophomore"
486,58.01,"west coast","noon",1.,0.64,9,8,"night owl","basketball",4,"junior"
487,24.21,"west coast","noon",1.,0.,10,7,"night owl","curling",6,"junior"
488,0.,"west coast","noon",0.31,0.,1,11,"early bird","table tennis",3,"junior"
489,7.62,"west coast","noon",1.,0.09,3,10,"early bird","curling",4,"sophomore"
490,66.81,"west coast","noon",0.73,0.97,7,6,"night owl","frisbee",2,"sophomore"
491,38.04,"west coast","noon",0.,0.,1,3,"night owl","martial arts",3,"junior"
492,57.6,"west coast","noon",0.59,1.,6,7,"night owl","frisbee",3,"sophomore"
493,43.31,"west coast","noon",0.96,0.59,5,3,"night owl","baseball",3,"junior"
494,39.15,"west coast","noon",1.,0.07,2,0,"night owl","baseball",3,"senior"
495,7.61,"west coast","noon",0.16,0.13,4,3,"night owl","table tennis",3,"sophomore"
496,61.050000000000004,"west coast","noon",0.9500000000000001,0.91,6,0,"night owl","frisbee",4,"frosh"
497,25.01,"west coast","noon",0.41000000000000003,0.12,3,0,"early bird","frisbee",6,"junior"
498,40.910000000000004,"west coast","noon",0.9400000000000001,0.44,7,11,"early bird","table tennis",8,"sophomore"
499,28.48,"west coast","noon",0.43,0.,0,5,"night owl","curling",3,"sophomore"
500,34.68,"west coast","noon",1.,0.39,2,5,"night owl","football",4,"junior"
501,67.23,"west coast","noon",1.,1.,4,11,"early bird","football",3,"sophomore"
502,40.89,"west coast","noon",0.56,0.78,5,1,"night owl","martial arts",4,"sophomore"
503,27.89,"west coast","noon",0.96,0.02,4,4,"night owl","curling",3,"senior"
504,23.94,"west coast","noon",0.01,0.24,6,8,"night owl","curling",3,"sophomore"
505,23.17,"west coast","noon",0.,0.93,7,12,"night owl","curling",2,"junior"
506,68.1,"west coast","noon",0.85,1.,6,1,"night owl","frisbee",4,"sophomore"
507,32.660000000000004,"west coast","noon",0.98,0.23,5,10,"early bird","baseball",5,"junior"
508,44.93,"west coast","noon",0.09,0.62,10,5,"night owl","frisbee",3,"sophomore"
509,27.060000000000002,"west coast","noon",0.,0.,0,10,"night owl","curling",3,"sophomore"
510,0.,"west coast","noon",0.16,0.33,2,1,"night owl","baseball",3,"sophomore"
511,35.550000000000004,"west coast","noon",0.,0.01,6,12,"night owl","curling",3,"junior"
512,42.57,"west coast","noon",0.33,0.97,10,3,"night owl","curling",3,"junior"
513,19.39,"west coast","noon",0.12,0.13,5,0,"night owl","table tennis",3,"sophomore"
514,31.21,"west coast","noon",0.5700000000000001,0.13,5,7,"night owl","football",4,"senior"
515,45.43,"west coast","noon",0.91,0.,10,11,"night owl","baseball",7,"junior"
516,32.,"west coast","noon",0.91,0.07,1,8,"early bird","football",3,"senior"
517,18.04,"west coast","noon",0.,0.38,6,7,"early bird","curling",3,"frosh"
518,2.58,"west coast","noon",0.,0.1,1,6,"night owl","baseball",5,"junior"
519,0.3,"west coast","noon",0.,0.67,3,12,"night owl","frisbee",4,"junior"
520,22.16,"west coast","noon",0.07,1.,1,1,"early bird","table tennis",3,"senior"
521,66.09,"west coast","noon",1.,0.7000000000000001,10,12,"night owl","frisbee",4,"sophomore"
522,21.05,"west coast","noon",0.4,0.5700000000000001,3,6,"early bird","table tennis",3,"junior"
523,38.43,"west coast","noon",0.92,0.,3,10,"night owl","frisbee",3,"sophomore"
524,63.13,"west coast","noon",1.,0.8200000000000001,7,7,"night owl","basketball",6,"junior"
525,0.,"west coast","noon",0.13,0.02,1,1,"night owl","curling",6,"frosh"
526,76.4,"west coast","noon",0.68,1.,10,6,"night owl","curling",2,"senior"
527,52.69,"west coast","noon",0.9,0.74,10,4,"night owl","baseball",6,"frosh"
528,28.29,"west coast","noon",0.43,0.75,1,9,"early bird","curling",5,"sophomore"
529,54.44,"west coast","noon",0.9,0.85,5,4,"night owl","table tennis",4,"junior"
530,38.72,"west coast","noon",1.,0.45,1,4,"night owl","football",3,"sophomore"
531,0.,"west coast","noon",0.48,0.,4,3,"early bird","curling",3,"senior"
532,30.87,"west coast","noon",0.89,0.59,3,0,"early bird","frisbee",5,"senior"
533,20.34,"west coast","noon",0.08,1.,6,11,"night owl","curling",6,"sophomore"
534,28.45,"west coast","noon",1.,0.27,10,2,"night owl","baseball",5,"frosh"
535,66.16,"west coast","noon",0.77,1.,3,6,"night owl","frisbee",1,"junior"
536,17.1,"west coast","noon",0.97,0.,5,6,"early bird","baseball",3,"junior"
537,16.03,"west coast","noon",0.05,1.,1,7,"night owl","football",4,"frosh"
538,20.82,"west coast","noon",0.,1.,7,1,"night owl","frisbee",2,"junior"
539,21.59,"west coast","noon",0.61,0.,2,6,"night owl","frisbee",4,"frosh"
540,23.3,"west coast","noon",1.,0.02,6,9,"night owl","football",4,"senior"
541,75.83,"west coast","morning",0.84,1.,1,8,"night owl","basketball",2,"sophomore"
542,58.32,"west coast","morning",0.78,0.46,5,5,"night owl","martial arts",1,"junior"
543,22.330000000000002,"west coast","morning",0.,0.23,5,0,"night owl","baseball",4,"sophomore"
544,68.47,"west coast","morning",1.,0.92,2,7,"night owl","basketball",4,"sophomore"
545,78.53,"west coast","morning",0.92,1.,10,10,"night owl","table tennis",4,"junior"
546,36.62,"west coast","morning",0.8,0.08,6,11,"night owl","baseball",3,"junior"
547,61.79,"west coast","morning",1.,0.24,10,12,"early bird","football",3,"sophomore"
548,48.33,"west coast","morning",0.31,0.26,8,12,"night owl","martial arts",2,"junior"
549,34.38,"west coast","morning",0.,0.96,6,6,"night owl","gymnastics",5,"junior"
550,29.42,"west coast","morning",0.9,0.,4,7,"night owl","frisbee",4,"junior"
551,47.230000000000004,"west coast","evening",0.,0.19,9,6,"night owl","curling",6,"frosh"
552,53.47,"west coast","evening",0.93,0.,9,5,"night owl","baseball",3,"sophomore"
553,46.96,"west coast","evening",0.41000000000000003,0.6,0,0,"night owl","curling",5,"junior"
554,58.2,"west coast","evening",0.8,0.73,3,10,"night owl","football",4,"senior"
555,70.26,"west coast","evening",1.,0.4,10,2,"night owl","martial arts",3,"junior"
556,61.04,"west coast","evening",0.91,0.3,9,11,"night owl","curling",3,"junior"
557,22.740000000000002,"west coast","evening",0.02,0.51,2,11,"night owl","martial arts",5,"sophomore"
558,37.49,"west coast","evening",0.,0.,5,2,"night owl","table tennis",3,"junior"
559,50.370000000000005,"west coast","evening",0.11,0.9500000000000001,4,2,"night owl","martial arts",2,"senior"
560,41.76,"west coast","evening",0.05,1.,1,1,"night owl","martial arts",7,"frosh"
561,35.46,"west coast","noon",1.,0.,6,10,"night owl","baseball",5,"frosh"
562,40.62,"west coast","noon",0.7000000000000001,0.92,2,2,"night owl","football",3,"sophomore"
563,53.21,"west coast","noon",0.68,0.73,5,12,"night owl","baseball",3,"senior"
564,27.900000000000002,"west coast","noon",0.05,1.,4,10,"night owl","football",5,"senior"
565,8.4,"west coast","noon",0.12,0.9,0,0,"night owl","basketball",4,"junior"
566,60.660000000000004,"west coast","noon",1.,0.75,10,3,"night owl","football",4,"sophomore"
567,45.09,"west coast","noon",0.,1.,10,5,"night owl","curling",3,"sophomore"
568,41.59,"west coast","noon",1.,0.09,5,11,"night owl","martial arts",5,"frosh"
569,31.,"west coast","noon",0.18,0.92,8,12,"early bird","football",3,"senior"
570,62.74,"west coast","noon",0.9400000000000001,1.,1,12,"night owl","table tennis",5,"junior"
571,34.83,"west coast","noon",0.65,0.2,5,0,"night owl","frisbee",6,"frosh"
572,29.43,"west coast","noon",0.91,0.,7,4,"night owl","table tennis",3,"junior"
573,21.79,"west coast","noon",0.02,0.44,9,5,"night owl","curling",4,"sophomore"
574,51.35,"west coast","noon",0.93,0.43,8,4,"night owl","martial arts",5,"junior"
575,28.97,"west coast","noon",0.,0.91,0,3,"night owl","frisbee",6,"frosh"
576,15.25,"west coast","noon",0.,0.11,1,6,"night owl","frisbee",3,"frosh"
577,47.75,"west coast","noon",0.14,0.86,6,10,"night owl","basketball",3,"junior"
578,31.18,"west coast","noon",0.31,0.62,7,4,"night owl","football",3,"sophomore"
579,29.19,"west coast","noon",0.02,1.,3,3,"early bird","curling",3,"frosh"
580,78.88,"west coast","noon",0.91,1.,6,11,"night owl","frisbee",4,"sophomore"
581,46.5,"west coast","noon",0.84,0.54,9,4,"night owl","baseball",3,"frosh"
582,59.26,"west coast","noon",1.,0.96,2,0,"night owl","basketball",3,"junior"
583,37.44,"west coast","noon",0.74,0.84,6,4,"night owl","football",5,"junior"
584,32.03,"west coast","noon",0.96,0.58,5,12,"early bird","baseball",4,"senior"
585,24.490000000000002,"west coast","noon",1.,0.,2,7,"night owl","table tennis",5,"frosh"
586,14.82,"west coast","noon",0.48,0.,5,8,"night owl","curling",2,"senior"
587,43.37,"west coast","noon",0.9400000000000001,0.23,10,4,"night owl","gymnastics",4,"sophomore"
588,34.35,"west coast","noon",0.,1.,3,2,"early bird","table tennis",3,"junior"
589,26.080000000000002,"west coast","noon",0.98,0.,9,10,"night owl","table tennis",3,"junior"
590,47.21,"west coast","noon",0.87,0.81,8,3,"early bird","baseball",6,"senior"
591,23.91,"west coast","morning",0.77,0.02,4,5,"night owl","martial arts",5,"frosh"
592,17.04,"west coast","morning",0.38,0.,9,9,"night owl","baseball",8,"frosh"
593,25.42,"west coast","morning",0.11,0.62,3,12,"night owl","basketball",2,"junior"
594,52.9,"west coast","morning",0.9500000000000001,0.26,9,5,"early bird","curling",4,"junior"
595,41.06,"west coast","morning",0.17,1.,5,9,"night owl","frisbee",4,"junior"
596,28.650000000000002,"west coast","morning",0.21,1.,2,1,"night owl","martial arts",3,"junior"
597,31.59,"west coast","morning",0.39,0.84,2,12,"night owl","martial arts",3,"senior"
598,0.,"west coast","morning",0.36,0.01,2,6,"night owl","table tennis",7,"sophomore"
599,14.9,"west coast","morning",0.,0.1,10,2,"night owl","table tennis",2,"junior"
600,18.1,"west coast","morning",0.99,0.,7,11,"night owl","table tennis",7,"junior"
601,38.730000000000004,"west coast","noon",0.,0.49,5,4,"night owl","frisbee",3,"sophomore"
602,40.58,"west coast","noon",0.78,0.36,4,4,"night owl","curling",3,"sophomore"
603,42.01,"west coast","noon",0.55,0.29,3,1,"night owl","frisbee",3,"junior"
604,37.22,"west coast","noon",0.,1.,7,0,"night owl","basketball",2,"sophomore"
605,50.910000000000004,"west coast","noon",0.7000000000000001,0.74,8,4,"night owl","football",5,"senior"
606,24.580000000000002,"west coast","noon",0.11,0.,4,6,"night owl","curling",4,"junior"
607,36.22,"west coast","noon",0.31,1.,0,1,"night owl","martial arts",4,"frosh"
608,55.68,"west coast","noon",0.5,0.88,10,11,"night owl","frisbee",5,"senior"
609,28.32,"west coast","noon",0.,0.,6,7,"night owl","gymnastics",3,"junior"
610,79.95,"west coast","noon",0.97,1.,9,6,"early bird","gymnastics",4,"junior"
611,45.83,"west coast","noon",1.,0.61,3,3,"night owl","football",5,"junior"
612,66.76,"west coast","noon",0.9400000000000001,1.,1,1,"night owl","frisbee",2,"senior"
613,40.47,"west coast","noon",1.,0.09,6,8,"night owl","martial arts",3,"senior"
614,42.31,"west coast","noon",0.72,0.,6,10,"night owl","curling",4,"sophomore"
615,40.9,"west coast","noon",0.1,0.78,10,6,"night owl","curling",5,"frosh"
616,33.07,"west coast","noon",0.16,0.9400000000000001,8,4,"early bird","gymnastics",9,"senior"
617,51.6,"west coast","noon",0.8200000000000001,0.44,8,6,"night owl","frisbee",4,"senior"
618,25.810000000000002,"west coast","noon",0.93,0.15,6,3,"night owl","curling",6,"sophomore"
619,32.49,"west coast","noon",0.79,0.13,6,7,"night owl","baseball",5,"junior"
620,38.03,"west coast","noon",0.,0.,9,9,"night owl","football",4,"junior"
621,27.59,"west coast","noon",0.04,1.,2,4,"night owl","basketball",5,"frosh"
622,39.58,"west coast","noon",0.86,0.81,5,12,"night owl","curling",6,"senior"
623,19.6,"west coast","noon",0.98,0.,10,1,"night owl","baseball",6,"senior"
624,23.34,"west coast","noon",0.35000000000000003,0.,8,6,"early bird","gymnastics",4,"frosh"
625,25.32,"west coast","noon",0.48,0.58,1,9,"night owl","table tennis",5,"sophomore"
626,54.63,"west coast","noon",1.,0.89,6,1,"night owl","gymnastics",6,"junior"
627,42.45,"west coast","noon",0.61,0.49,6,9,"night owl","basketball",3,"sophomore"
628,46.08,"west coast","noon",1.,0.14,8,10,"night owl","curling",4,"sophomore"
629,51.03,"west coast","noon",0.,1.,10,6,"night owl","basketball",3,"sophomore"
630,48.45,"west coast","noon",0.9500000000000001,0.63,9,12,"night owl","table tennis",4,"senior"
631,72.04,"west coast","noon",0.99,1.,4,8,"night owl","frisbee",8,"sophomore"
632,78.34,"west coast","noon",1.,1.,6,10,"night owl","martial arts",3,"junior"
633,56.4,"west coast","noon",0.9,0.8200000000000001,0,5,"night owl","martial arts",4,"senior"
634,22.72,"west coast","noon",0.24,0.34,7,4,"night owl","martial arts",3,"senior"
635,16.740000000000002,"west coast","noon",1.,0.,0,2,"night owl","baseball",4,"junior"
636,14.06,"west coast","noon",0.96,0.36,2,0,"night owl","table tennis",4,"sophomore"
637,39.45,"west coast","noon",0.8300000000000001,0.,9,12,"night owl","baseball",3,"senior"
638,39.1,"west coast","noon",0.51,0.09,9,4,"night owl","martial arts",2,"sophomore"
