"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
320,70.68,"west coast","evening",0.71,1.,9,7,"early bird","frisbee",7,"frosh"
321,17.78,"west coast","noon",0.03,0.24,9,6,"night owl","basketball",3,"frosh"
322,53.42,"west coast","noon",0.71,1.,2,3,"night owl","baseball",4,"junior"
323,19.75,"west coast","noon",0.,0.02,5,12,"night owl","table tennis",2,"frosh"
324,7.01,"west coast","noon",0.,0.75,8,9,"night owl","table tennis",3,"senior"
325,54.01,"west coast","noon",0.74,0.78,6,12,"night owl","frisbee",4,"sophomore"
326,49.27,"west coast","noon",0.43,0.98,8,7,"night owl","baseball",4,"sophomore"
327,28.35,"west coast","noon",1.,0.12,7,11,"early bird","table tennis",5,"sophomore"
328,5.5,"west coast","noon",0.12,0.62,6,9,"night owl","football",3,"sophomore"
329,66.04,"west coast","noon",1.,1.,5,10,"night owl","football",3,"senior"
330,26.23,"west coast","noon",1.,0.,9,12,"night owl","football",3,"senior"
331,24.38,"west coast","noon",0.12,0.79,8,11,"night owl","gymnastics",3,"junior"
332,38.13,"west coast","noon",0.36,0.92,1,3,"night owl","basketball",3,"junior"
333,0.,"west coast","noon",0.,0.,1,8,"early bird","gymnastics",4,"junior"
334,49.67,"west coast","noon",1.,0.06,10,9,"early bird","martial arts",4,"sophomore"
335,11.99,"west coast","noon",0.,0.71,8,2,"night owl","gymnastics",4,"frosh"
336,24.900000000000002,"west coast","noon",0.,0.06,5,11,"night owl","curling",2,"sophomore"
337,0.,"west coast","noon",0.,0.53,0,2,"night owl","baseball",5,"sophomore"
338,44.95,"west coast","noon",1.,0.42,9,6,"early bird","baseball",2,"senior"
339,67.9,"west coast","noon",1.,1.,5,10,"night owl","table tennis",3,"junior"
340,63.230000000000004,"west coast","noon",0.93,0.77,9,10,"night owl","frisbee",3,"junior"
341,50.7,"west coast","noon",0.29,0.97,3,8,"early bird","basketball",5,"junior"
342,75.13,"west coast","noon",0.22,0.11,0,5,"night owl","table tennis",5,"sophomore"
343,46.78,"west coast","noon",0.24,0.42,9,9,"night owl","martial arts",4,"sophomore"
344,73.42,"west coast","noon",0.9400000000000001,0.88,10,3,"night owl","basketball",4,"junior"
345,59.82,"west coast","noon",1.,0.78,4,6,"night owl","frisbee",5,"sophomore"
346,37.160000000000004,"west coast","noon",0.11,1.,6,6,"night owl","baseball",4,"junior"
347,54.64,"west coast","noon",0.07,0.79,5,1,"night owl","football",4,"sophomore"
348,45.480000000000004,"west coast","noon",0.97,0.42,0,11,"night owl","curling",7,"senior"
349,74.38,"west coast","noon",1.,0.93,9,0,"early bird","basketball",3,"senior"
350,45.63,"west coast","noon",1.,0.4,3,6,"night owl","baseball",4,"sophomore"
351,34.9,"west coast","noon",0.,1.,8,1,"night owl","curling",3,"sophomore"
352,30.060000000000002,"west coast","noon",0.87,0.16,2,5,"night owl","table tennis",4,"sophomore"
353,27.64,"west coast","noon",0.,0.23,10,0,"night owl","baseball",3,"sophomore"
354,18.54,"west coast","noon",0.,0.8,4,11,"night owl","frisbee",4,"junior"
355,57.95,"west coast","noon",0.58,1.,9,12,"night owl","football",4,"junior"
356,31.63,"west coast","noon",0.,0.,4,6,"night owl","curling",3,"sophomore"
357,23.56,"west coast","noon",0.,0.97,3,10,"night owl","baseball",4,"frosh"
358,26.28,"west coast","noon",0.01,0.,9,2,"night owl","curling",3,"frosh"
359,75.11,"west coast","noon",0.88,0.98,6,7,"night owl","martial arts",2,"senior"
360,8.44,"west coast","noon",0.26,0.14,4,1,"night owl","frisbee",6,"frosh"
361,82.58,"west coast","noon",0.9400000000000001,1.,7,10,"night owl","frisbee",3,"frosh"
362,56.480000000000004,"west coast","noon",0.55,0.96,2,4,"night owl","martial arts",6,"junior"
363,40.14,"west coast","noon",0.26,0.,4,12,"night owl","frisbee",2,"junior"
364,57.85,"west coast","noon",0.05,0.13,0,5,"night owl","gymnastics",6,"frosh"
365,20.06,"west coast","noon",0.25,0.02,3,12,"early bird","martial arts",2,"sophomore"
366,51.18,"west coast","noon",0.56,0.88,5,12,"night owl","frisbee",4,"junior"
367,68.87,"west coast","noon",1.,0.98,4,3,"night owl","martial arts",5,"senior"
368,47.29,"west coast","noon",0.41000000000000003,0.98,2,11,"night owl","curling",3,"senior"
369,35.58,"west coast","noon",1.,0.,2,11,"night owl","table tennis",5,"sophomore"
370,49.6,"west coast","noon",0.,0.55,1,2,"night owl","football",3,"sophomore"
371,75.92,"west coast","noon",0.88,1.,8,7,"night owl","curling",3,"sophomore"
372,73.78,"west coast","noon",0.84,1.,8,12,"early bird","football",4,"junior"
373,30.42,"west coast","noon",0.93,0.08,6,4,"night owl","table tennis",3,"junior"
374,57.,"west coast","noon",0.91,0.81,4,9,"night owl","baseball",3,"sophomore"
375,31.46,"west coast","noon",0.,0.91,6,12,"night owl","gymnastics",5,"frosh"
376,17.89,"west coast","noon",0.36,0.,1,7,"night owl","football",4,"junior"
377,29.97,"west coast","noon",0.67,0.13,2,2,"night owl","curling",4,"frosh"
378,42.68,"west coast","noon",1.,0.,4,11,"night owl","baseball",4,"junior"
379,24.46,"west coast","noon",0.13,0.,0,12,"night owl","curling",4,"sophomore"
380,60.19,"west coast","noon",0.87,0.66,10,11,"night owl","curling",3,"junior"
381,0.,"west coast","noon",0.2,0.,4,1,"night owl","football",3,"senior"
382,66.05,"west coast","noon",1.,1.,3,9,"early bird","table tennis",5,"senior"
383,0.,"west coast","noon",0.01,0.81,4,4,"night owl","curling",3,"senior"
384,29.17,"west coast","noon",0.97,0.,6,4,"night owl","baseball",3,"junior"
385,40.9,"west coast","noon",1.,0.18,8,9,"night owl","table tennis",5,"frosh"
386,29.03,"west coast","noon",0.,1.,5,12,"night owl","football",3,"senior"
387,34.1,"west coast","noon",0.78,0.,2,9,"night owl","martial arts",3,"senior"
388,38.97,"west coast","noon",0.67,0.25,10,2,"early bird","football",5,"frosh"
389,30.490000000000002,"west coast","noon",0.05,0.47000000000000003,7,9,"early bird","football",5,"frosh"
390,19.11,"west coast","noon",0.36,0.73,6,3,"night owl","curling",2,"senior"
391,50.51,"west coast","noon",0.28,1.,0,5,"night owl","martial arts",3,"sophomore"
392,67.45,"west coast","noon",0.9500000000000001,0.96,5,2,"early bird","basketball",5,"senior"
393,61.120000000000005,"west coast","noon",0.58,1.,3,6,"night owl","martial arts",7,"frosh"
394,37.95,"west coast","noon",0.6900000000000001,0.2,5,8,"night owl","football",4,"junior"
395,34.96,"west coast","noon",0.,0.,4,4,"early bird","frisbee",4,"junior"
396,61.27,"west coast","noon",0.76,1.,4,3,"night owl","football",3,"junior"
397,26.85,"west coast","noon",0.97,0.03,9,1,"night owl","gymnastics",4,"frosh"
398,36.38,"west coast","noon",0.72,0.41000000000000003,7,12,"night owl","table tennis",4,"junior"
399,50.47,"west coast","noon",1.,0.18,6,9,"night owl","frisbee",2,"senior"
400,24.330000000000002,"west coast","noon",0.,0.52,2,5,"night owl","table tennis",2,"senior"
401,20.98,"west coast","evening",0.12,0.21,4,3,"night owl","table tennis",4,"frosh"
402,79.76,"west coast","evening",1.,0.99,6,11,"night owl","football",2,"junior"
403,39.72,"west coast","evening",0.,0.91,10,8,"night owl","baseball",2,"senior"
404,32.71,"west coast","evening",0.18,0.39,4,12,"night owl","frisbee",4,"senior"
405,31.37,"west coast","evening",0.36,0.,2,6,"night owl","martial arts",3,"sophomore"
406,25.57,"west coast","evening",0.,0.76,9,9,"early bird","baseball",3,"junior"
407,66.37,"west coast","evening",1.,0.81,4,6,"night owl","frisbee",5,"senior"
408,52.18,"west coast","evening",0.9400000000000001,0.58,3,4,"night owl","basketball",4,"frosh"
409,47.26,"west coast","evening",0.8300000000000001,0.09,7,7,"night owl","table tennis",2,"senior"
410,81.08,"west coast","evening",1.,0.96,6,10,"night owl","frisbee",2,"senior"
411,29.87,"west coast","noon",0.,0.75,3,9,"night owl","baseball",7,"junior"
412,7.79,"west coast","noon",0.,0.91,0,9,"early bird","curling",5,"junior"
413,62.480000000000004,"west coast","noon",1.,0.9500000000000001,6,8,"night owl","table tennis",3,"junior"
414,56.47,"west coast","noon",0.96,1.,2,2,"night owl","football",4,"sophomore"
415,70.84,"west coast","noon",1.,1.,9,11,"night owl","gymnastics",7,"senior"
416,63.77,"west coast","noon",1.,1.,2,3,"early bird","table tennis",7,"sophomore"
417,23.84,"west coast","noon",0.16,0.01,10,8,"night owl","curling",4,"senior"
418,30.04,"west coast","noon",0.91,0.26,4,6,"night owl","football",5,"sophomore"
419,30.23,"west coast","noon",0.18,1.,0,3,"night owl","football",3,"frosh"
420,1.6600000000000001,"west coast","noon",0.,0.,9,0,"night owl","basketball",6,"sophomore"
421,43.77,"west coast","noon",0.86,0.06,4,12,"night owl","martial arts",1,"senior"
422,13.55,"west coast","noon",0.,0.2,5,7,"night owl","baseball",3,"sophomore"
423,40.050000000000004,"west coast","noon",0.,0.96,5,11,"night owl","martial arts",3,"junior"
424,38.480000000000004,"west coast","noon",0.,0.93,1,8,"early bird","frisbee",3,"junior"
425,21.17,"west coast","noon",0.,1.,5,3,"early bird","baseball",6,"sophomore"
426,29.43,"west coast","noon",0.9400000000000001,0.26,5,2,"night owl","table tennis",4,"senior"
427,33.160000000000004,"west coast","noon",1.,0.21,0,10,"night owl","curling",7,"junior"
428,58.53,"west coast","noon",0.79,0.98,5,5,"night owl","table tennis",7,"senior"
429,14.26,"west coast","noon",0.77,0.,1,1,"night owl","gymnastics",3,"junior"
430,36.730000000000004,"west coast","noon",1.,0.51,2,6,"night owl","curling",5,"junior"
431,18.6,"west coast","noon",0.19,0.,1,0,"night owl","frisbee",4,"frosh"
432,22.16,"west coast","noon",0.01,0.,4,7,"night owl","frisbee",5,"senior"
433,24.080000000000002,"west coast","noon",0.,0.85,2,8,"night owl","table tennis",3,"sophomore"
434,52.21,"west coast","noon",0.97,0.8200000000000001,3,5,"night owl","curling",6,"frosh"
435,40.02,"west coast","noon",0.87,0.,4,0,"night owl","baseball",5,"junior"
436,58.620000000000005,"west coast","noon",0.66,1.,1,11,"night owl","baseball",3,"senior"
437,43.24,"west coast","noon",0.,0.,7,6,"night owl","football",6,"sophomore"
438,40.44,"west coast","noon",0.,0.08,10,10,"night owl","football",3,"senior"
439,52.07,"west coast","noon",0.92,0.03,9,8,"night owl","frisbee",2,"senior"
440,55.51,"west coast","noon",0.48,0.99,9,11,"night owl","football",4,"junior"
441,58.33,"west coast","noon",0.88,1.,2,12,"night owl","curling",3,"senior"
442,54.050000000000004,"west coast","noon",0.85,0.78,8,5,"night owl","curling",4,"junior"
443,19.7,"west coast","noon",0.,0.,9,2,"night owl","baseball",5,"frosh"
444,11.77,"west coast","noon",0.06,0.,8,5,"early bird","table tennis",5,"frosh"
445,36.67,"west coast","noon",1.,0.25,6,3,"early bird","table tennis",3,"sophomore"
446,30.78,"west coast","noon",0.35000000000000003,0.97,4,2,"night owl","football",6,"sophomore"
447,39.24,"west coast","noon",0.23,0.98,3,4,"night owl","martial arts",5,"junior"
448,0.,"west coast","noon",0.,0.,2,2,"night owl","gymnastics",3,"frosh"
449,20.98,"west coast","noon",0.,0.78,7,10,"night owl","gymnastics",3,"junior"
450,36.51,"west coast","noon",0.9500000000000001,0.,9,3,"night owl","baseball",2,"junior"
451,0.,"west coast","noon",0.,0.,0,0,"night owl","gymnastics",7,"sophomore"
452,20.91,"west coast","noon",0.,0.98,2,3,"night owl","martial arts",3,"junior"
453,23.91,"west coast","noon",1.,0.05,6,9,"night owl","baseball",6,"frosh"
454,0.,"west coast","noon",0.,0.,4,10,"night owl","curling",5,"junior"
455,19.34,"west coast","noon",1.,0.21,5,9,"night owl","table tennis",5,"sophomore"
456,22.89,"west coast","noon",0.68,0.28,3,8,"night owl","basketball",3,"sophomore"
457,17.990000000000002,"west coast","noon",0.1,0.7000000000000001,7,9,"night owl","martial arts",2,"sophomore"
458,0.,"west coast","noon",0.,0.42,8,0,"early bird","martial arts",4,"junior"
459,33.75,"west coast","noon",0.7000000000000001,0.76,6,5,"night owl","baseball",3,"frosh"
460,29.18,"west coast","noon",0.66,0.77,4,10,"night owl","curling",4,"sophomore"
461,70.95,"west coast","noon",0.98,0.67,10,3,"early bird","frisbee",3,"senior"
462,61.26,"west coast","noon",1.,1.,3,2,"early bird","table tennis",4,"junior"
463,43.92,"west coast","noon",0.,0.07,3,4,"night owl","martial arts",4,"sophomore"
464,52.04,"west coast","noon",1.,0.,10,6,"night owl","basketball",3,"junior"
465,2.34,"west coast","noon",0.17,0.86,0,4,"night owl","football",5,"junior"
466,37.94,"west coast","noon",0.5700000000000001,0.21,10,2,"night owl","table tennis",2,"senior"
467,9.68,"west coast","noon",0.36,0.07,3,4,"night owl","gymnastics",4,"sophomore"
468,23.59,"west coast","noon",0.8,0.04,0,3,"night owl","curling",7,"sophomore"
469,19.73,"west coast","noon",0.06,0.72,8,11,"night owl","table tennis",5,"frosh"
470,8.370000000000001,"west coast","noon",0.,0.03,5,6,"night owl","curling",7,"sophomore"
471,34.53,"west coast","noon",0.,1.,2,3,"night owl","table tennis",4,"frosh"
472,46.78,"west coast","noon",1.,0.15,7,1,"early bird","frisbee",3,"junior"
473,41.45,"west coast","noon",1.,0.,9,10,"night owl","table tennis",5,"senior"
474,51.1,"west coast","noon",0.03,0.05,6,10,"night owl","martial arts",2,"sophomore"
475,33.54,"west coast","noon",0.59,0.24,3,7,"night owl","martial arts",4,"sophomore"
476,21.05,"west coast","noon",0.2,0.35000000000000003,5,2,"night owl","football",4,"junior"
477,48.92,"west coast","noon",0.9,0.68,0,8,"night owl","baseball",4,"sophomore"
478,29.46,"west coast","noon",0.77,0.05,3,7,"early bird","football",3,"sophomore"
479,35.61,"west coast","noon",0.,0.,6,12,"night owl","curling",3,"junior"
480,50.49,"west coast","noon",0.11,0.79,5,9,"early bird","gymnastics",5,"senior"
481,44.14,"west coast","evening",0.55,0.59,0,3,"night owl","martial arts",1,"sophomore"
482,28.04,"west coast","evening",0.43,0.02,3,11,"night owl","football",4,"senior"
483,43.82,"west coast","evening",0.1,1.,2,5,"night owl","basketball",3,"sophomore"
484,46.01,"west coast","evening",0.09,1.,7,10,"night owl","curling",3,"junior"
485,45.89,"west coast","evening",0.19,1.,10,2,"night owl","gymnastics",4,"sophomore"
486,65.3,"west coast","evening",1.,0.47000000000000003,8,8,"night owl","basketball",4,"junior"
487,47.47,"west coast","evening",1.,0.,10,8,"night owl","curling",6,"junior"
488,15.22,"west coast","evening",0.54,0.05,1,12,"early bird","table tennis",3,"junior"
489,41.79,"west coast","evening",0.75,0.34,2,8,"early bird","curling",4,"sophomore"
490,47.1,"west coast","evening",0.,0.99,7,5,"night owl","frisbee",2,"sophomore"
491,18.5,"west coast","noon",0.1,0.,1,5,"night owl","martial arts",3,"junior"
492,8.07,"west coast","noon",0.,0.67,5,11,"night owl","frisbee",3,"sophomore"
493,28.330000000000002,"west coast","noon",1.,0.1,4,3,"night owl","baseball",3,"junior"
494,12.22,"west coast","noon",0.93,0.09,2,0,"night owl","baseball",3,"senior"
495,0.,"west coast","noon",0.,0.26,1,6,"night owl","table tennis",3,"sophomore"
496,60.910000000000004,"west coast","noon",1.,0.9500000000000001,5,1,"night owl","frisbee",4,"frosh"
497,26.04,"west coast","noon",0.01,0.38,3,2,"early bird","frisbee",6,"junior"
498,28.57,"west coast","noon",0.8200000000000001,0.51,7,10,"early bird","table tennis",8,"junior"
499,19.6,"west coast","noon",0.76,0.05,1,6,"night owl","curling",3,"sophomore"
500,48.56,"west coast","noon",1.,0.84,4,6,"night owl","football",4,"junior"
501,63.11,"west coast","noon",0.79,0.96,4,11,"early bird","football",3,"sophomore"
502,51.29,"west coast","noon",0.51,0.9400000000000001,5,1,"night owl","martial arts",4,"sophomore"
503,33.77,"west coast","noon",1.,0.,6,3,"night owl","curling",3,"senior"
504,38.97,"west coast","noon",0.11,1.,8,7,"night owl","curling",3,"sophomore"
505,15.040000000000001,"west coast","noon",0.,0.76,8,12,"night owl","curling",2,"junior"
506,70.16,"west coast","noon",1.,1.,3,3,"night owl","frisbee",4,"junior"
507,37.35,"west coast","noon",1.,0.02,5,8,"early bird","baseball",5,"junior"
508,42.35,"west coast","noon",0.48,0.,10,3,"night owl","frisbee",3,"sophomore"
509,3.85,"west coast","noon",0.,0.,1,10,"night owl","curling",3,"sophomore"
510,64.63,"west coast","noon",0.8300000000000001,1.,3,4,"night owl","baseball",3,"sophomore"
511,23.75,"west coast","evening",0.24,0.11,6,11,"night owl","curling",3,"junior"
512,22.67,"west coast","evening",0.11,0.86,7,1,"night owl","curling",3,"junior"
513,0.,"west coast","evening",0.,0.38,5,0,"night owl","table tennis",3,"sophomore"
514,34.26,"west coast","evening",0.52,0.,6,7,"night owl","football",4,"senior"
515,22.25,"west coast","evening",0.33,0.13,8,12,"night owl","baseball",7,"junior"
516,39.51,"west coast","evening",0.8200000000000001,0.67,0,8,"early bird","football",3,"senior"
517,15.370000000000001,"west coast","evening",0.28,0.6,5,7,"early bird","curling",3,"frosh"
518,6.44,"west coast","evening",0.,0.,4,7,"night owl","baseball",5,"junior"
519,26.43,"west coast","evening",0.24,0.86,3,12,"night owl","frisbee",4,"junior"
520,16.2,"west coast","evening",0.29,0.96,1,1,"early bird","table tennis",3,"senior"
521,72.41,"west coast","evening",0.88,0.7000000000000001,10,11,"night owl","frisbee",4,"sophomore"
522,41.75,"west coast","evening",0.38,1.,4,7,"early bird","table tennis",3,"junior"
523,48.77,"west coast","evening",1.,0.14,4,8,"night owl","frisbee",3,"sophomore"
524,68.26,"west coast","evening",0.9400000000000001,0.87,6,9,"night owl","basketball",6,"junior"
525,10.1,"west coast","evening",0.05,0.,3,0,"night owl","curling",6,"frosh"
526,89.55,"west coast","evening",0.78,1.,10,7,"night owl","curling",2,"senior"
527,57.14,"west coast","evening",0.93,0.31,10,3,"night owl","baseball",6,"frosh"
528,18.23,"west coast","evening",0.8300000000000001,0.08,0,11,"early bird","curling",5,"sophomore"
529,43.58,"west coast","evening",0.51,0.78,6,7,"night owl","table tennis",4,"junior"
530,71.77,"west coast","evening",0.92,1.,0,3,"night owl","football",3,"sophomore"
531,7.46,"west coast","evening",0.93,0.07,4,1,"early bird","curling",3,"senior"
532,57.86,"west coast","evening",1.,1.,2,0,"early bird","frisbee",5,"senior"
533,50.59,"west coast","evening",0.41000000000000003,1.,7,10,"night owl","curling",6,"sophomore"
534,55.31,"west coast","evening",0.9,0.23,10,3,"night owl","baseball",5,"frosh"
535,82.44,"west coast","evening",0.96,1.,2,6,"night owl","frisbee",1,"junior"
536,15.65,"west coast","evening",0.31,0.47000000000000003,6,7,"early bird","baseball",3,"junior"
537,34.15,"west coast","evening",0.23,1.,2,6,"night owl","football",4,"frosh"
538,32.69,"west coast","evening",0.15,0.68,7,1,"night owl","frisbee",2,"junior"
539,39.95,"west coast","evening",1.,0.,1,7,"night owl","frisbee",4,"frosh"
540,32.09,"west coast","evening",1.,0.,7,11,"night owl","football",4,"senior"
541,46.62,"west coast","noon",0.65,0.64,2,7,"night owl","basketball",2,"sophomore"
542,41.76,"west coast","noon",1.,0.09,4,6,"night owl","martial arts",1,"junior"
543,18.2,"west coast","noon",0.22,0.61,5,1,"night owl","baseball",4,"sophomore"
544,72.16,"west coast","noon",1.,1.,3,6,"night owl","basketball",4,"sophomore"
545,55.57,"west coast","noon",1.,0.81,9,9,"night owl","table tennis",4,"junior"
546,35.58,"west coast","noon",0.98,0.17,5,12,"night owl","baseball",3,"junior"
547,60.53,"west coast","noon",1.,0.75,10,11,"early bird","football",3,"sophomore"
548,75.57000000000001,"west coast","noon",0.58,1.,10,11,"night owl","martial arts",2,"junior"
549,18.77,"west coast","noon",0.,0.54,5,4,"night owl","gymnastics",5,"junior"
550,22.85,"west coast","noon",0.51,0.03,2,9,"night owl","frisbee",4,"junior"
551,31.080000000000002,"west coast","noon",0.,0.59,10,8,"night owl","curling",6,"sophomore"
552,29.63,"west coast","noon",0.86,0.09,7,6,"night owl","baseball",3,"sophomore"
553,22.84,"west coast","noon",0.31,1.,1,1,"night owl","curling",5,"junior"
554,51.07,"west coast","noon",0.89,0.84,3,12,"night owl","football",4,"senior"
555,78.05,"west coast","noon",0.98,1.,8,2,"night owl","martial arts",3,"junior"
556,63.26,"west coast","noon",1.,0.63,10,10,"night owl","curling",3,"junior"
557,33.68,"west coast","noon",0.03,0.14,3,12,"night owl","martial arts",5,"sophomore"
558,0.,"west coast","noon",0.,0.36,5,0,"night owl","table tennis",3,"junior"
559,44.94,"west coast","noon",0.44,1.,2,2,"night owl","martial arts",2,"senior"
560,29.580000000000002,"west coast","noon",0.31,1.,1,0,"night owl","martial arts",7,"frosh"
561,36.97,"west coast","noon",1.,0.28,5,11,"night owl","baseball",5,"sophomore"
562,41.54,"west coast","noon",1.,0.75,1,1,"night owl","football",3,"sophomore"
563,47.480000000000004,"west coast","noon",1.,0.38,4,11,"night owl","baseball",3,"senior"
564,21.6,"west coast","noon",0.,0.9400000000000001,1,8,"night owl","football",5,"senior"
565,27.59,"west coast","noon",0.35000000000000003,0.9,1,0,"night owl","basketball",4,"junior"
566,68.7,"west coast","noon",1.,0.9500000000000001,9,3,"night owl","football",4,"sophomore"
567,26.32,"west coast","noon",0.,0.98,9,1,"night owl","curling",3,"sophomore"
568,29.560000000000002,"west coast","noon",0.8300000000000001,0.,5,11,"night owl","martial arts",5,"frosh"
569,31.75,"west coast","noon",0.01,0.6,9,12,"early bird","football",3,"senior"
570,62.9,"west coast","noon",0.91,1.,3,10,"night owl","table tennis",5,"junior"
571,22.54,"west coast","noon",1.,0.05,6,0,"night owl","frisbee",6,"frosh"
572,28.75,"west coast","noon",1.,0.34,6,5,"night owl","table tennis",3,"junior"
573,20.48,"west coast","noon",0.,0.,10,3,"night owl","curling",4,"sophomore"
574,61.85,"west coast","noon",1.,0.85,7,4,"night owl","martial arts",5,"junior"
575,3.9,"west coast","noon",0.09,0.28,2,4,"night owl","frisbee",6,"frosh"
576,20.62,"west coast","noon",0.15,0.02,2,9,"night owl","frisbee",3,"frosh"
577,30.53,"west coast","noon",0.04,0.77,7,9,"night owl","basketball",3,"junior"
578,25.22,"west coast","noon",0.02,0.97,6,5,"night owl","football",3,"sophomore"
579,28.44,"west coast","noon",0.28,0.85,4,2,"early bird","curling",3,"frosh"
580,32.13,"west coast","noon",0.19,0.88,6,12,"night owl","frisbee",4,"sophomore"
581,59.5,"west coast","noon",0.9400000000000001,0.77,10,1,"night owl","baseball",3,"frosh"
582,67.85,"west coast","noon",1.,1.,2,0,"night owl","basketball",3,"junior"
583,68.84,"west coast","noon",0.97,1.,7,3,"night owl","football",5,"junior"
584,39.29,"west coast","noon",0.79,0.36,5,12,"early bird","baseball",4,"senior"
585,31.59,"west coast","noon",0.84,0.,2,5,"night owl","table tennis",5,"frosh"
586,34.88,"west coast","noon",0.,0.19,4,8,"night owl","curling",2,"senior"
587,48.56,"west coast","noon",1.,0.,10,6,"night owl","gymnastics",4,"sophomore"
588,32.58,"west coast","noon",0.,1.,3,3,"early bird","table tennis",3,"junior"
589,46.86,"west coast","noon",1.,0.12,9,8,"night owl","table tennis",3,"junior"
590,63.85,"west coast","noon",1.,0.98,6,2,"early bird","baseball",6,"senior"
591,42.230000000000004,"west coast","noon",0.76,0.,2,7,"night owl","martial arts",5,"sophomore"
592,49.370000000000005,"west coast","noon",0.,0.12,10,8,"night owl","baseball",8,"frosh"
593,47.72,"west coast","noon",0.04,0.99,3,12,"night owl","basketball",2,"junior"
594,52.26,"west coast","noon",0.84,0.48,9,4,"early bird","curling",4,"junior"
595,44.36,"west coast","noon",0.06,0.97,6,9,"night owl","frisbee",4,"junior"
596,28.97,"west coast","noon",0.,0.92,2,0,"night owl","martial arts",3,"junior"
597,44.38,"west coast","noon",0.38,0.79,2,11,"night owl","martial arts",3,"senior"
598,30.23,"west coast","noon",0.,0.,5,6,"night owl","table tennis",7,"sophomore"
599,34.97,"west coast","noon",0.15,0.39,10,1,"night owl","table tennis",2,"junior"
600,44.09,"west coast","noon",0.72,0.,9,11,"night owl","table tennis",7,"junior"
601,48.86,"west coast","noon",0.08,1.,4,3,"night owl","frisbee",3,"sophomore"
602,51.480000000000004,"west coast","noon",1.,0.68,4,3,"night owl","curling",3,"sophomore"
603,27.32,"west coast","noon",0.51,0.73,2,0,"night owl","frisbee",3,"junior"
604,50.,"west coast","noon",0.2,1.,9,1,"night owl","basketball",2,"sophomore"
605,59.54,"west coast","noon",0.59,1.,8,4,"night owl","football",5,"senior"
606,24.72,"west coast","noon",0.39,0.01,4,5,"night owl","curling",4,"junior"
607,33.4,"west coast","noon",0.,1.,0,0,"night owl","martial arts",4,"frosh"
608,42.07,"west coast","noon",0.,0.63,10,9,"night owl","frisbee",5,"senior"
609,31.64,"west coast","noon",0.04,0.49,5,7,"night owl","gymnastics",3,"junior"
610,80.99,"west coast","noon",1.,1.,10,6,"early bird","gymnastics",4,"junior"
611,19.36,"west coast","noon",0.93,0.27,2,7,"night owl","football",5,"junior"
612,49.43,"west coast","noon",0.72,0.84,3,3,"night owl","frisbee",2,"senior"
613,36.49,"west coast","noon",0.9500000000000001,0.,5,5,"night owl","martial arts",3,"senior"
614,17.64,"west coast","noon",0.5700000000000001,0.,5,8,"night owl","curling",4,"sophomore"
615,38.78,"west coast","noon",0.,1.,10,6,"night owl","curling",5,"frosh"
616,30.89,"west coast","noon",0.26,1.,8,4,"early bird","gymnastics",9,"senior"
617,60.56,"west coast","noon",0.58,1.,7,5,"night owl","frisbee",4,"senior"
618,19.29,"west coast","noon",1.,0.,5,3,"night owl","curling",6,"sophomore"
619,14.9,"west coast","noon",0.17,0.05,8,5,"night owl","baseball",5,"junior"
620,28.12,"west coast","noon",0.,0.,10,8,"night owl","football",4,"junior"
621,36.22,"west coast","noon",0.,1.,2,3,"night owl","basketball",5,"frosh"
622,55.300000000000004,"west coast","noon",0.73,0.93,6,12,"night owl","curling",6,"senior"
623,43.980000000000004,"west coast","noon",0.96,0.,10,2,"night owl","baseball",6,"senior"
624,31.62,"west coast","noon",0.2,0.,9,6,"early bird","gymnastics",4,"frosh"
625,58.67,"west coast","noon",0.75,1.,0,9,"night owl","table tennis",5,"sophomore"
626,55.660000000000004,"west coast","noon",1.,0.8200000000000001,9,0,"night owl","gymnastics",6,"junior"
627,43.18,"west coast","noon",0.58,0.02,7,10,"night owl","basketball",3,"sophomore"
628,42.51,"west coast","noon",0.88,0.,9,11,"night owl","curling",4,"sophomore"
629,38.480000000000004,"west coast","noon",0.12,1.,8,4,"night owl","basketball",3,"sophomore"
630,54.67,"west coast","noon",0.97,0.59,8,11,"night owl","table tennis",4,"senior"
631,69.16,"west coast","noon",0.79,1.,7,8,"night owl","frisbee",8,"sophomore"
632,81.87,"west coast","noon",0.96,1.,9,8,"night owl","martial arts",3,"junior"
633,46.87,"west coast","noon",0.9500000000000001,0.56,0,5,"night owl","martial arts",4,"senior"
634,27.16,"west coast","noon",0.24,0.02,9,4,"night owl","martial arts",3,"senior"
635,12.58,"west coast","noon",1.,0.,0,3,"night owl","baseball",4,"junior"
636,22.45,"west coast","noon",1.,0.35000000000000003,0,2,"night owl","table tennis",4,"sophomore"
637,40.9,"west coast","noon",1.,0.18,10,12,"night owl","baseball",3,"senior"
638,31.89,"west coast","noon",0.16,0.08,10,5,"night owl","martial arts",2,"sophomore"
639,29.14,"west coast","noon",0.8300000000000001,0.36,5,7,"early bird","curling",4,"junior"
640,50.13,"west coast","noon",1.,0.,10,5,"night owl","football",1,"junior"
641,36.06,"west coast","evening",0.05,0.93,3,5,"night owl","frisbee",2,"senior"
